timestamp,task_id,task_phase_id,task_phase_name,phase_time_remaining(min),phase_power_demand(w),phase_power_used(w),phase_energy_consumed_cum(w),battery_level,task_phase_status,failure_event,orbital_phase,task_throughput_counter
100,T_5,T_5_ion_imp,ion_imp,20,0,0,0,44,waiting,0,sunlight,0
100,T_5,T_5_cry_grw,cry_grw,120,0,0,0,33,waiting,0,sunlight,0
100,T_6,T_6_deposition,deposition,60,0,0,0,82,waiting,0,sunlight,0
100,T_6,T_6_ion_imp,ion_imp,20,0,0,0,71,waiting,0,sunlight,0
100,T_6,T_6_cry_grw,cry_grw,120,0,0,0,39,waiting,0,sunlight,0
100,T_7,T_7_deposition,deposition,60,0,0,0,38,waiting,0,sunlight,0
100,T_7,T_7_ion_imp,ion_imp,20,0,0,0,100,waiting,0,sunlight,0
100,T_7,T_7_cry_grw,cry_grw,120,0,0,0,73,waiting,0,sunlight,0
100,T_8,T_8_deposition,deposition,60,0,0,0,69,waiting,0,sunlight,0
100,T_8,T_8_ion_imp,ion_imp,20,0,0,0,52,waiting,0,sunlight,0
100,T_8,T_8_cry_grw,cry_grw,120,0,0,0,30,waiting,0,sunlight,0
100,T_9,T_9_deposition,deposition,60,0,0,0,69,waiting,0,sunlight,0
100,T_9,T_9_ion_imp,ion_imp,20,0,0,0,83,waiting,0,sunlight,0
100,T_9,T_9_cry_grw,cry_grw,120,0,0,0,62,waiting,0,sunlight,0
110,T_0,T_0_deposition,deposition,0,0,0,3494,68,done,0,sunlight,0
110,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,56,done,0,sunlight,0
110,T_0,T_0_cry_grw,cry_grw,87,51,51,2010,70,processing,0,sunlight,0
110,T_1,T_1_deposition,deposition,9,56,56,2906,52,processing,0,sunlight,0
110,T_1,T_1_ion_imp,ion_imp,20,0,0,0,42,waiting,0,sunlight,0
110,T_1,T_1_cry_grw,cry_grw,120,0,0,0,83,waiting,0,sunlight,0
110,T_2,T_2_deposition,deposition,60,0,0,0,84,waiting,0,sunlight,0
110,T_2,T_2_ion_imp,ion_imp,20,0,0,0,33,waiting,0,sunlight,0
110,T_2,T_2_cry_grw,cry_grw,120,0,0,0,92,waiting,0,sunlight,0
110,T_3,T_3_deposition,deposition,60,0,0,0,56,waiting,0,sunlight,0
110,T_3,T_3_ion_imp,ion_imp,20,0,0,0,78,waiting,0,sunlight,0
110,T_3,T_3_cry_grw,cry_grw,120,0,0,0,50,waiting,0,sunlight,0
110,T_4,T_4_deposition,deposition,60,0,0,0,88,waiting,0,sunlight,0
110,T_4,T_4_ion_imp,ion_imp,20,0,0,0,77,waiting,0,sunlight,0
110,T_4,T_4_cry_grw,cry_grw,120,0,0,0,68,waiting,0,sunlight,0
110,T_5,T_5_deposition,deposition,60,0,0,0,94,waiting,0,sunlight,0
110,T_5,T_5_ion_imp,ion_imp,20,0,0,0,71,waiting,0,sunlight,0
110,T_5,T_5_cry_grw,cry_grw,120,0,0,0,79,waiting,0,sunlight,0
110,T_6,T_6_deposition,deposition,60,0,0,0,41,waiting,0,sunlight,0
110,T_6,T_6_ion_imp,ion_imp,20,0,0,0,61,waiting,0,sunlight,0
110,T_6,T_6_cry_grw,cry_grw,120,0,0,0,74,waiting,0,sunlight,0
110,T_7,T_7_deposition,deposition,60,0,0,0,62,waiting,0,sunlight,0
110,T_7,T_7_ion_imp,ion_imp,20,0,0,0,92,waiting,0,sunlight,0
110,T_7,T_7_cry_grw,cry_grw,120,0,0,0,46,waiting,0,sunlight,0
110,T_8,T_8_deposition,deposition,60,0,0,0,90,waiting,0,sunlight,0
110,T_8,T_8_ion_imp,ion_imp,20,0,0,0,88,waiting,0,sunlight,0
110,T_8,T_8_cry_grw,cry_grw,120,0,0,0,96,waiting,0,sunlight,0
110,T_9,T_9_deposition,deposition,60,0,0,0,59,waiting,0,sunlight,0
110,T_9,T_9_ion_imp,ion_imp,20,0,0,0,53,waiting,0,sunlight,0
110,T_9,T_9_cry_grw,cry_grw,120,0,0,0,95,waiting,0,sunlight,0
120,T_0,T_0_deposition,deposition,0,0,0,3494,84,done,0,sunlight,0
120,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,65,done,0,sunlight,0
120,T_0,T_0_cry_grw,cry_grw,77,42,42,2653,40,processing,0,sunlight,0
120,T_1,T_1_deposition,deposition,0,0,0,3354,63,done,0,sunlight,0
120,T_1,T_1_ion_imp,ion_imp,18,41,41,136,62,processing,0,sunlight,0
120,T_1,T_1_cry_grw,cry_grw,120,0,0,0,47,waiting,0,sunlight,0
120,T_2,T_2_deposition,deposition,59,63,63,105,86,processing,0,sunlight,0
120,T_2,T_2_ion_imp,ion_imp,20,0,0,0,87,waiting,0,sunlight,0
120,T_2,T_2_cry_grw,cry_grw,120,0,0,0,31,waiting,0,sunlight,0
120,T_3,T_3_deposition,deposition,60,0,0,0,96,waiting,0,sunlight,0
120,T_3,T_3_ion_imp,ion_imp,20,0,0,0,57,waiting,0,sunlight,0
120,T_3,T_3_cry_grw,cry_grw,120,0,0,0,50,waiting,0,sunlight,0
120,T_4,T_4_deposition,deposition,60,0,0,0,82,waiting,0,sunlight,0
120,T_4,T_4_ion_imp,ion_imp,20,0,0,0,45,waiting,0,sunlight,0
120,T_4,T_4_cry_grw,cry_grw,120,0,0,0,50,waiting,0,sunlight,0
120,T_5,T_5_deposition,deposition,60,0,0,0,60,waiting,0,sunlight,0
120,T_5,T_5_ion_imp,ion_imp,20,0,0,0,60,waiting,0,sunlight,0
120,T_5,T_5_cry_grw,cry_grw,120,0,0,0,36,waiting,0,sunlight,0
120,T_6,T_6_deposition,deposition,60,0,0,0,83,waiting,0,sunlight,0
120,T_6,T_6_ion_imp,ion_imp,20,0,0,0,52,waiting,0,sunlight,0
120,T_6,T_6_cry_grw,cry_grw,120,0,0,0,38,waiting,0,sunlight,0
120,T_7,T_7_deposition,deposition,60,0,0,0,43,waiting,0,sunlight,0
120,T_7,T_7_ion_imp,ion_imp,20,0,0,0,47,waiting,0,sunlight,0
120,T_7,T_7_cry_grw,cry_grw,120,0,0,0,56,waiting,0,sunlight,0
120,T_8,T_8_deposition,deposition,60,0,0,0,44,waiting,0,sunlight,0
120,T_8,T_8_ion_imp,ion_imp,20,0,0,0,48,waiting,0,sunlight,0
120,T_8,T_8_cry_grw,cry_grw,120,0,0,0,63,waiting,0,sunlight,0
120,T_9,T_9_deposition,deposition,60,0,0,0,90,waiting,0,sunlight,0
120,T_9,T_9_ion_imp,ion_imp,20,0,0,0,96,waiting,0,sunlight,0
120,T_9,T_9_cry_grw,cry_grw,120,0,0,0,32,waiting,0,sunlight,0
130,T_0,T_0_deposition,deposition,0,0,0,3494,87,done,0,sunlight,0
130,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,39,done,0,sunlight,0
130,T_0,T_0_cry_grw,cry_grw,67,33,33,3213,89,processing,0,sunlight,0
130,T_1,T_1_deposition,deposition,0,0,0,3354,67,done,0,sunlight,0
130,T_1,T_1_ion_imp,ion_imp,8,32,32,630,80,processing,0,sunlight,0
130,T_1,T_1_cry_grw,cry_grw,120,0,0,0,96,waiting,0,sunlight,0
130,T_2,T_2_deposition,deposition,49,44,44,607,46,processing,0,sunlight,0
130,T_2,T_2_ion_imp,ion_imp,20,0,0,0,66,waiting,0,sunlight,0
130,T_2,T_2_cry_grw,cry_grw,120,0,0,0,68,waiting,0,sunlight,0
130,T_3,T_3_deposition,deposition,60,0,0,0,66,waiting,0,sunlight,0
130,T_3,T_3_ion_imp,ion_imp,20,0,0,0,65,waiting,0,sunlight,0
130,T_3,T_3_cry_grw,cry_grw,120,0,0,0,89,waiting,0,sunlight,0
130,T_4,T_4_deposition,deposition,60,0,0,0,31,waiting,0,sunlight,0
130,T_4,T_4_ion_imp,ion_imp,20,0,0,0,86,waiting,0,sunlight,0
130,T_4,T_4_cry_grw,cry_grw,120,0,0,0,45,waiting,0,sunlight,0
130,T_5,T_5_deposition,deposition,60,0,0,0,80,waiting,0,sunlight,0
130,T_5,T_5_ion_imp,ion_imp,20,0,0,0,50,waiting,0,sunlight,0
130,T_5,T_5_cry_grw,cry_grw,120,0,0,0,58,waiting,0,sunlight,0
130,T_6,T_6_deposition,deposition,60,0,0,0,98,waiting,0,sunlight,0
130,T_6,T_6_ion_imp,ion_imp,20,0,0,0,39,waiting,0,sunlight,0
130,T_6,T_6_cry_grw,cry_grw,120,0,0,0,57,waiting,0,sunlight,0
130,T_7,T_7_deposition,deposition,60,0,0,0,95,waiting,0,sunlight,0
130,T_7,T_7_ion_imp,ion_imp,20,0,0,0,89,waiting,0,sunlight,0
130,T_7,T_7_cry_grw,cry_grw,120,0,0,0,57,waiting,0,sunlight,0
130,T_8,T_8_deposition,deposition,60,0,0,0,45,waiting,0,sunlight,0
130,T_8,T_8_ion_imp,ion_imp,20,0,0,0,41,waiting,0,sunlight,0
130,T_8,T_8_cry_grw,cry_grw,120,0,0,0,65,waiting,0,sunlight,0
130,T_9,T_9_deposition,deposition,60,0,0,0,32,waiting,0,sunlight,0
130,T_9,T_9_ion_imp,ion_imp,20,0,0,0,30,waiting,0,sunlight,0
130,T_9,T_9_cry_grw,cry_grw,120,0,0,0,65,waiting,0,sunlight,0
140,T_0,T_0_deposition,deposition,0,0,0,3494,93,done,0,eclipse,0
140,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,35,done,0,eclipse,0
140,T_0,T_0_cry_grw,cry_grw,57,70,70,3805,50,processing,0,eclipse,0
140,T_1,T_1_deposition,deposition,0,0,0,3354,79,done,0,eclipse,0
140,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,73,done,0,eclipse,0
140,T_1,T_1_cry_grw,cry_grw,120,0,0,0,50,waiting,0,eclipse,0
140,T_2,T_2_deposition,deposition,39,71,71,1254,58,processing,0,eclipse,0
140,T_2,T_2_ion_imp,ion_imp,20,0,0,0,50,waiting,0,eclipse,0
140,T_2,T_2_cry_grw,cry_grw,120,0,0,0,78,waiting,0,eclipse,0
140,T_3,T_3_deposition,deposition,60,0,0,0,84,waiting,0,eclipse,0
140,T_3,T_3_ion_imp,ion_imp,20,0,0,0,97,waiting,0,eclipse,0
140,T_3,T_3_cry_grw,cry_grw,120,0,0,0,33,waiting,0,eclipse,0
140,T_4,T_4_deposition,deposition,60,0,0,0,96,waiting,0,eclipse,0
140,T_4,T_4_ion_imp,ion_imp,20,0,0,0,78,waiting,0,eclipse,0
140,T_4,T_4_cry_grw,cry_grw,120,0,0,0,95,waiting,0,eclipse,0
140,T_5,T_5_deposition,deposition,60,0,0,0,41,waiting,0,eclipse,0
140,T_5,T_5_ion_imp,ion_imp,20,0,0,0,60,waiting,0,eclipse,0
140,T_5,T_5_cry_grw,cry_grw,120,0,0,0,44,waiting,0,eclipse,0
140,T_6,T_6_deposition,deposition,60,0,0,0,93,waiting,0,eclipse,0
140,T_6,T_6_ion_imp,ion_imp,20,0,0,0,100,waiting,0,eclipse,0
140,T_6,T_6_cry_grw,cry_grw,120,0,0,0,46,waiting,0,eclipse,0
140,T_7,T_7_deposition,deposition,60,0,0,0,96,waiting,0,eclipse,0
140,T_7,T_7_ion_imp,ion_imp,20,0,0,0,76,waiting,0,eclipse,0
140,T_7,T_7_cry_grw,cry_grw,120,0,0,0,68,waiting,0,eclipse,0
140,T_8,T_8_deposition,deposition,60,0,0,0,75,waiting,0,eclipse,0
140,T_8,T_8_ion_imp,ion_imp,20,0,0,0,97,waiting,0,eclipse,0
140,T_8,T_8_cry_grw,cry_grw,120,0,0,0,76,waiting,0,eclipse,0
140,T_9,T_9_deposition,deposition,60,0,0,0,58,waiting,0,eclipse,0
140,T_9,T_9_ion_imp,ion_imp,20,0,0,0,47,waiting,0,eclipse,0
140,T_9,T_9_cry_grw,cry_grw,120,0,0,0,58,waiting,0,eclipse,0
150,T_0,T_0_deposition,deposition,0,0,0,3494,59,done,0,eclipse,0
150,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,63,done,0,eclipse,0
150,T_0,T_0_cry_grw,cry_grw,47,47,47,4278,38,processing,0,eclipse,0
150,T_1,T_1_deposition,deposition,0,0,0,3354,95,done,0,eclipse,0
150,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,69,done,0,eclipse,0
150,T_1,T_1_cry_grw,cry_grw,120,0,0,0,97,waiting,0,eclipse,0
150,T_2,T_2_deposition,deposition,29,33,33,1837,77,processing,0,eclipse,0
150,T_2,T_2_ion_imp,ion_imp,20,0,0,0,84,waiting,0,eclipse,0
150,T_2,T_2_cry_grw,cry_grw,120,0,0,0,36,waiting,0,eclipse,0
150,T_3,T_3_deposition,deposition,60,0,0,0,37,waiting,0,eclipse,0
150,T_3,T_3_ion_imp,ion_imp,20,0,0,0,53,waiting,0,eclipse,0
150,T_3,T_3_cry_grw,cry_grw,120,0,0,0,58,waiting,0,eclipse,0
150,T_4,T_4_deposition,deposition,60,0,0,0,31,waiting,0,eclipse,0
150,T_4,T_4_ion_imp,ion_imp,20,0,0,0,70,waiting,0,eclipse,0
150,T_4,T_4_cry_grw,cry_grw,120,0,0,0,61,waiting,0,eclipse,0
150,T_5,T_5_deposition,deposition,60,0,0,0,45,waiting,0,eclipse,0
150,T_5,T_5_ion_imp,ion_imp,20,0,0,0,50,waiting,0,eclipse,0
150,T_5,T_5_cry_grw,cry_grw,120,0,0,0,67,waiting,0,eclipse,0
150,T_6,T_6_deposition,deposition,60,0,0,0,60,waiting,0,eclipse,0
150,T_6,T_6_ion_imp,ion_imp,20,0,0,0,79,waiting,0,eclipse,0
150,T_6,T_6_cry_grw,cry_grw,120,0,0,0,83,waiting,0,eclipse,0
150,T_7,T_7_deposition,deposition,60,0,0,0,78,waiting,0,eclipse,0
150,T_7,T_7_ion_imp,ion_imp,20,0,0,0,87,waiting,0,eclipse,0
150,T_7,T_7_cry_grw,cry_grw,120,0,0,0,58,waiting,0,eclipse,0
150,T_8,T_8_deposition,deposition,60,0,0,0,34,waiting,0,eclipse,0
150,T_8,T_8_ion_imp,ion_imp,20,0,0,0,38,waiting,0,eclipse,0
150,T_8,T_8_cry_grw,cry_grw,120,0,0,0,60,waiting,0,eclipse,0
150,T_9,T_9_deposition,deposition,60,0,0,0,91,waiting,0,eclipse,0
150,T_9,T_9_ion_imp,ion_imp,20,0,0,0,55,waiting,0,eclipse,0
150,T_9,T_9_cry_grw,cry_grw,120,0,0,0,72,waiting,0,eclipse,0
160,T_0,T_0_deposition,deposition,0,0,0,3494,48,done,0,eclipse,0
160,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,43,done,0,eclipse,0
160,T_0,T_0_cry_grw,cry_grw,37,76,76,4815,95,processing,0,eclipse,0
160,T_1,T_1_deposition,deposition,0,0,0,3354,38,done,0,eclipse,0
160,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,50,done,0,eclipse,0
160,T_1,T_1_cry_grw,cry_grw,120,0,0,0,41,waiting,0,eclipse,0
160,T_2,T_2_deposition,deposition,19,71,71,2440,83,processing,0,eclipse,0
160,T_2,T_2_ion_imp,ion_imp,20,0,0,0,39,waiting,0,eclipse,0
160,T_2,T_2_cry_grw,cry_grw,120,0,0,0,45,waiting,0,eclipse,0
160,T_3,T_3_deposition,deposition,60,0,0,0,90,waiting,0,eclipse,0
160,T_3,T_3_ion_imp,ion_imp,20,0,0,0,98,waiting,0,eclipse,0
160,T_3,T_3_cry_grw,cry_grw,120,0,0,0,32,waiting,0,eclipse,0
160,T_4,T_4_deposition,deposition,60,0,0,0,55,waiting,0,eclipse,0
160,T_4,T_4_ion_imp,ion_imp,20,0,0,0,74,waiting,0,eclipse,0
160,T_4,T_4_cry_grw,cry_grw,120,0,0,0,52,waiting,0,eclipse,0
160,T_5,T_5_deposition,deposition,60,0,0,0,31,waiting,0,eclipse,0
160,T_5,T_5_ion_imp,ion_imp,20,0,0,0,59,waiting,0,eclipse,0
160,T_5,T_5_cry_grw,cry_grw,120,0,0,0,60,waiting,0,eclipse,0
160,T_6,T_6_deposition,deposition,60,0,0,0,67,waiting,0,eclipse,0
160,T_6,T_6_ion_imp,ion_imp,20,0,0,0,56,waiting,0,eclipse,0
160,T_6,T_6_cry_grw,cry_grw,120,0,0,0,60,waiting,0,eclipse,0
160,T_7,T_7_deposition,deposition,60,0,0,0,63,waiting,0,eclipse,0
160,T_7,T_7_ion_imp,ion_imp,20,0,0,0,40,waiting,0,eclipse,0
160,T_7,T_7_cry_grw,cry_grw,120,0,0,0,69,waiting,0,eclipse,0
160,T_8,T_8_deposition,deposition,60,0,0,0,94,waiting,0,eclipse,0
160,T_8,T_8_ion_imp,ion_imp,20,0,0,0,46,waiting,0,eclipse,0
160,T_8,T_8_cry_grw,cry_grw,120,0,0,0,61,waiting,0,eclipse,0
160,T_9,T_9_deposition,deposition,60,0,0,0,60,waiting,0,eclipse,0
160,T_9,T_9_ion_imp,ion_imp,20,0,0,0,90,waiting,0,eclipse,0
160,T_9,T_9_cry_grw,cry_grw,120,0,0,0,53,waiting,0,eclipse,0
170,T_0,T_0_deposition,deposition,0,0,0,3494,66,done,0,eclipse,0
170,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,97,done,0,eclipse,0
170,T_0,T_0_cry_grw,cry_grw,27,50,50,5431,66,processing,0,eclipse,0
170,T_1,T_1_deposition,deposition,0,0,0,3354,53,done,0,eclipse,0
170,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,83,done,0,eclipse,0
170,T_1,T_1_cry_grw,cry_grw,120,0,0,0,69,waiting,0,eclipse,0
170,T_2,T_2_deposition,deposition,9,31,31,2967,61,processing,0,eclipse,0
170,T_2,T_2_ion_imp,ion_imp,20,0,0,0,32,waiting,0,eclipse,0
170,T_2,T_2_cry_grw,cry_grw,120,0,0,0,92,waiting,0,eclipse,0
170,T_3,T_3_deposition,deposition,60,0,0,0,94,waiting,0,eclipse,0
170,T_3,T_3_ion_imp,ion_imp,20,0,0,0,76,waiting,0,eclipse,0
170,T_3,T_3_cry_grw,cry_grw,120,0,0,0,76,waiting,0,eclipse,0
170,T_4,T_4_deposition,deposition,60,0,0,0,91,waiting,0,eclipse,0
170,T_4,T_4_ion_imp,ion_imp,20,0,0,0,36,waiting,0,eclipse,0
170,T_4,T_4_cry_grw,cry_grw,120,0,0,0,39,waiting,0,eclipse,0
170,T_5,T_5_deposition,deposition,60,0,0,0,74,waiting,0,eclipse,0
170,T_5,T_5_ion_imp,ion_imp,20,0,0,0,89,waiting,0,eclipse,0
170,T_5,T_5_cry_grw,cry_grw,120,0,0,0,96,waiting,0,eclipse,0
170,T_6,T_6_deposition,deposition,60,0,0,0,42,waiting,0,eclipse,0
170,T_6,T_6_ion_imp,ion_imp,20,0,0,0,92,waiting,0,eclipse,0
170,T_6,T_6_cry_grw,cry_grw,120,0,0,0,51,waiting,0,eclipse,0
170,T_7,T_7_deposition,deposition,60,0,0,0,88,waiting,0,eclipse,0
170,T_7,T_7_ion_imp,ion_imp,20,0,0,0,91,waiting,0,eclipse,0
170,T_7,T_7_cry_grw,cry_grw,120,0,0,0,90,waiting,0,eclipse,0
170,T_8,T_8_deposition,deposition,60,0,0,0,72,waiting,0,eclipse,0
170,T_8,T_8_ion_imp,ion_imp,20,0,0,0,96,waiting,0,eclipse,0
170,T_8,T_8_cry_grw,cry_grw,120,0,0,0,65,waiting,0,eclipse,0
170,T_9,T_9_deposition,deposition,60,0,0,0,61,waiting,0,eclipse,0
170,T_9,T_9_ion_imp,ion_imp,20,0,0,0,73,waiting,0,eclipse,0
170,T_9,T_9_cry_grw,cry_grw,120,0,0,0,78,waiting,0,eclipse,0
180,T_0,T_0_deposition,deposition,0,0,0,3494,94,done,0,sunlight,0
180,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,75,done,0,sunlight,0
180,T_0,T_0_cry_grw,cry_grw,17,31,31,5958,50,processing,0,sunlight,0
180,T_1,T_1_deposition,deposition,0,0,0,3354,59,done,0,sunlight,0
180,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,61,done,0,sunlight,0
180,T_1,T_1_cry_grw,cry_grw,120,0,0,0,74,waiting,0,sunlight,0
180,T_2,T_2_deposition,deposition,0,0,0,3446,30,done,0,sunlight,0
180,T_2,T_2_ion_imp,ion_imp,18,52,52,162,58,processing,0,sunlight,0
180,T_2,T_2_cry_grw,cry_grw,120,0,0,0,36,waiting,0,sunlight,0
180,T_3,T_3_deposition,deposition,59,65,65,119,31,processing,0,sunlight,0
180,T_3,T_3_ion_imp,ion_imp,20,0,0,0,92,waiting,0,sunlight,0
180,T_3,T_3_cry_grw,cry_grw,120,0,0,0,80,waiting,0,sunlight,0
180,T_4,T_4_deposition,deposition,60,0,0,0,100,waiting,0,sunlight,0
180,T_4,T_4_ion_imp,ion_imp,20,0,0,0,42,waiting,0,sunlight,0
180,T_4,T_4_cry_grw,cry_grw,120,0,0,0,34,waiting,0,sunlight,0
180,T_5,T_5_deposition,deposition,60,0,0,0,98,waiting,0,sunlight,0
180,T_5,T_5_ion_imp,ion_imp,20,0,0,0,51,waiting,0,sunlight,0
180,T_5,T_5_cry_grw,cry_grw,120,0,0,0,72,waiting,0,sunlight,0
180,T_6,T_6_deposition,deposition,60,0,0,0,99,waiting,0,sunlight,0
180,T_6,T_6_ion_imp,ion_imp,20,0,0,0,75,waiting,0,sunlight,0
180,T_6,T_6_cry_grw,cry_grw,120,0,0,0,39,waiting,0,sunlight,0
180,T_7,T_7_deposition,deposition,60,0,0,0,38,waiting,0,sunlight,0
180,T_7,T_7_ion_imp,ion_imp,20,0,0,0,49,waiting,0,sunlight,0
180,T_7,T_7_cry_grw,cry_grw,120,0,0,0,97,waiting,0,sunlight,0
180,T_8,T_8_deposition,deposition,60,0,0,0,94,waiting,0,sunlight,0
180,T_8,T_8_ion_imp,ion_imp,20,0,0,0,46,waiting,0,sunlight,0
180,T_8,T_8_cry_grw,cry_grw,120,0,0,0,87,waiting,0,sunlight,0
180,T_9,T_9_deposition,deposition,60,0,0,0,38,waiting,0,sunlight,0
180,T_9,T_9_ion_imp,ion_imp,20,0,0,0,59,waiting,0,sunlight,0
180,T_9,T_9_cry_grw,cry_grw,120,0,0,0,36,waiting,0,sunlight,0
190,T_0,T_0_deposition,deposition,0,0,0,3494,85,done,0,sunlight,0
190,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,51,done,0,sunlight,0
190,T_0,T_0_cry_grw,cry_grw,7,78,78,6555,35,processing,0,sunlight,0
190,T_1,T_1_deposition,deposition,0,0,0,3354,32,done,0,sunlight,0
190,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,79,done,0,sunlight,0
190,T_1,T_1_cry_grw,cry_grw,120,0,0,0,35,waiting,0,sunlight,0
190,T_2,T_2_deposition,deposition,0,0,0,3446,80,done,0,sunlight,0
190,T_2,T_2_ion_imp,ion_imp,8,75,75,847,72,processing,0,sunlight,0
190,T_2,T_2_cry_grw,cry_grw,120,0,0,0,100,waiting,0,sunlight,0
190,T_3,T_3_deposition,deposition,49,66,66,684,71,processing,0,sunlight,0
190,T_3,T_3_ion_imp,ion_imp,20,0,0,0,72,waiting,0,sunlight,0
190,T_3,T_3_cry_grw,cry_grw,120,0,0,0,85,waiting,0,sunlight,0
190,T_4,T_4_deposition,deposition,60,0,0,0,50,waiting,0,sunlight,0
190,T_4,T_4_ion_imp,ion_imp,20,0,0,0,76,waiting,0,sunlight,0
190,T_4,T_4_cry_grw,cry_grw,120,0,0,0,35,waiting,0,sunlight,0
190,T_5,T_5_deposition,deposition,60,0,0,0,54,waiting,0,sunlight,0
190,T_5,T_5_ion_imp,ion_imp,20,0,0,0,60,waiting,0,sunlight,0
190,T_5,T_5_cry_grw,cry_grw,120,0,0,0,60,waiting,0,sunlight,0
190,T_6,T_6_deposition,deposition,60,0,0,0,81,waiting,0,sunlight,0
190,T_6,T_6_ion_imp,ion_imp,20,0,0,0,46,waiting,0,sunlight,0
190,T_6,T_6_cry_grw,cry_grw,120,0,0,0,73,waiting,0,sunlight,0
190,T_7,T_7_deposition,deposition,60,0,0,0,59,waiting,0,sunlight,0
190,T_7,T_7_ion_imp,ion_imp,20,0,0,0,37,waiting,0,sunlight,0
190,T_7,T_7_cry_grw,cry_grw,120,0,0,0,58,waiting,0,sunlight,0
190,T_8,T_8_deposition,deposition,60,0,0,0,52,waiting,0,sunlight,0
190,T_8,T_8_ion_imp,ion_imp,20,0,0,0,38,waiting,0,sunlight,0
190,T_8,T_8_cry_grw,cry_grw,120,0,0,0,55,waiting,0,sunlight,0
190,T_9,T_9_deposition,deposition,60,0,0,0,63,waiting,0,sunlight,0
190,T_9,T_9_ion_imp,ion_imp,20,0,0,0,50,waiting,0,sunlight,0
190,T_9,T_9_cry_grw,cry_grw,120,0,0,0,93,waiting,0,sunlight,0
200,T_0,T_0_deposition,deposition,0,0,0,3494,34,done,0,sunlight,1
200,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,73,done,0,sunlight,1
200,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,43,done,0,sunlight,1
200,T_1,T_1_deposition,deposition,0,0,0,3354,56,done,0,sunlight,1
200,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,88,done,0,sunlight,1
200,T_1,T_1_cry_grw,cry_grw,117,45,45,202,52,processing,0,sunlight,1
200,T_2,T_2_deposition,deposition,0,0,0,3446,45,done,0,sunlight,1
200,T_2,T_2_ion_imp,ion_imp,0,0,0,1245,97,done,0,sunlight,1
200,T_2,T_2_cry_grw,cry_grw,120,0,0,0,59,waiting,0,sunlight,1
200,T_3,T_3_deposition,deposition,39,62,62,1293,88,processing,0,sunlight,1
200,T_3,T_3_ion_imp,ion_imp,20,0,0,0,52,waiting,0,sunlight,1
200,T_3,T_3_cry_grw,cry_grw,120,0,0,0,53,waiting,0,sunlight,1
200,T_4,T_4_deposition,deposition,60,0,0,0,75,waiting,0,sunlight,1
200,T_4,T_4_ion_imp,ion_imp,20,0,0,0,77,waiting,0,sunlight,1
200,T_4,T_4_cry_grw,cry_grw,120,0,0,0,71,waiting,0,sunlight,1
200,T_5,T_5_deposition,deposition,60,0,0,0,50,waiting,0,sunlight,1
200,T_5,T_5_ion_imp,ion_imp,20,0,0,0,46,waiting,0,sunlight,1
200,T_5,T_5_cry_grw,cry_grw,120,0,0,0,69,waiting,0,sunlight,1
200,T_6,T_6_deposition,deposition,60,0,0,0,87,waiting,0,sunlight,1
200,T_6,T_6_ion_imp,ion_imp,20,0,0,0,64,waiting,0,sunlight,1
200,T_6,T_6_cry_grw,cry_grw,120,0,0,0,100,waiting,0,sunlight,1
200,T_7,T_7_deposition,deposition,60,0,0,0,40,waiting,0,sunlight,1
200,T_7,T_7_ion_imp,ion_imp,20,0,0,0,36,waiting,0,sunlight,1
200,T_7,T_7_cry_grw,cry_grw,120,0,0,0,37,waiting,0,sunlight,1
200,T_8,T_8_deposition,deposition,60,0,0,0,74,waiting,0,sunlight,1
200,T_8,T_8_ion_imp,ion_imp,20,0,0,0,70,waiting,0,sunlight,1
200,T_8,T_8_cry_grw,cry_grw,120,0,0,0,81,waiting,0,sunlight,1
200,T_9,T_9_deposition,deposition,60,0,0,0,69,waiting,0,sunlight,1
200,T_9,T_9_ion_imp,ion_imp,20,0,0,0,84,waiting,0,sunlight,1
200,T_9,T_9_cry_grw,cry_grw,120,0,0,0,30,waiting,0,sunlight,1
210,T_0,T_0_deposition,deposition,0,0,0,3494,85,done,0,sunlight,1
210,T_0,T_0_ion_imp,ion_imp,0,0,0,1043,31,done,0,sunlight,1
210,T_0,T_0_cry_grw,cry_grw,0,0,0,6881,93,done,0,sunlight,1
210,T_1,T_1_deposition,deposition,0,0,0,3354,63,done,0,sunlight,1
210,T_1,T_1_ion_imp,ion_imp,0,0,0,1020,44,done,0,sunlight,1
